,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Open Source Trip Gen Data - A Service of Spack Consulting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",,,,Total,"Enter %","Exit %","Trips per Unit",
,Daily,586,0.50341296928328,0.49658703071672,4.37313432835821,,,Daily,592,0.52702702702703,0.47297297297297,4.41791044776119,,,Daily,644,0.50465838509317,0.49534161490683,4.80597014925373,,,Daily,525,0.44380952380952,0.55619047619048,3.91791044776119,,,Daily,544,0.53125,0.46875,4.31746031746032,,,Daily,581,0.52151462994836,0.47848537005164,4.61111111111111,,,Daily,742,0.50673854447439,0.49326145552561,5.88888888888889,,,Daily,498,0.45381526104418,0.54618473895582,3.95238095238095,,,Daily,1947,0.47663071391885,0.52336928608115,6.28064516129032,,,Daily,1993,0.48871048670346,0.51128951329654,6.42903225806452,,,Daily,1724,0.48723897911833,0.51276102088167,5.56129032258065,,,Daily,1205,0.44564315352697,0.55435684647303,3.88709677419355,,,Daily,414,0.4975845410628,0.5024154589372,2.95714285714286,,,Daily,563,0.49378330373002,0.50621669626998,4.02142857142857,,,Daily,469,0.50106609808102,0.49893390191898,3.35,,,Daily,291,0.51890034364261,0.48109965635739,3.03125,,,Daily,352,0.50852272727273,0.49147727272727,3.66666666666667,,,Daily,245,0.48571428571429,0.51428571428571,2.55208333333333,,,Daily,231,0.51515151515152,0.48484848484848,2.40625,,,Daily,746,0.50402144772118,0.49597855227882,5.48529411764706,,,Daily,906,0.50220750551876,0.49779249448124,6.66176470588235,,,Daily,793,0.49936948297604,0.50063051702396,5.83088235294118,
,"AM Generator",39,0.28205128205128,0.71794871794872,0.2910447761194,,,"AM Generator",35,0.37142857142857,0.62857142857143,0.26119402985075,,,"AM Generator",44,0.36363636363636,0.63636363636364,0.32835820895522,,,"AM Generator",60,0.13333333333333,0.86666666666667,0.44776119402985,,,"AM Generator",31,0.41935483870968,0.58064516129032,0.24603174603175,,,"AM Generator",35,0.4,0.6,0.27777777777778,,,"AM Generator",48,0.25,0.75,0.38095238095238,,,"AM Generator",38,0.28947368421053,0.71052631578947,0.3015873015873,,,"AM Generator",124,0.41129032258065,0.58870967741935,0.4,,,"AM Generator",142,0.69014084507042,0.30985915492958,0.45806451612903,,,"AM Generator",133,0.2406015037594,0.7593984962406,0.42903225806452,,,"AM Generator",97,0.18556701030928,0.81443298969072,0.31290322580645,,,"AM Generator",34,0.5,0.5,0.24285714285714,,,"AM Generator",30,0.5,0.5,0.21428571428571,,,"AM Generator",55,0.49090909090909,0.50909090909091,0.39285714285714,,,"AM Generator",17,0.47058823529412,0.52941176470588,0.17708333333333,,,"AM Generator",21,0.47619047619048,0.52380952380952,0.21875,,,"AM Generator",32,0.46875,0.53125,0.33333333333333,,,"AM Generator",19,0.47368421052632,0.52631578947368,0.19791666666667,,,"AM Generator",60,0.5,0.5,0.44117647058824,,,"AM Generator",59,0.50847457627119,0.49152542372881,0.43382352941176,,,"AM Generator",81,0.48148148148148,0.51851851851852,0.59558823529412,
,"AM Adjacent Street (7-9am)",38,0.26315789473684,0.73684210526316,0.28358208955224,,,"AM Adjacent Street (7-9am)",33,0.3030303030303,0.6969696969697,0.24626865671642,,,"AM Adjacent Street (7-9am)",35,0.25714285714286,0.74285714285714,0.26119402985075,,,"AM Adjacent Street (7-9am)",35,0.22857142857143,0.77142857142857,0.26119402985075,,,"AM Adjacent Street (7-9am)",25,0.28,0.72,0.1984126984127,,,"AM Adjacent Street (7-9am)",32,0.34375,0.65625,0.25396825396825,,,"AM Adjacent Street (7-9am)",37,0.48648648648649,0.51351351351351,0.29365079365079,,,"AM Adjacent Street (7-9am)",34,0.14705882352941,0.85294117647059,0.26984126984127,,,"AM Adjacent Street (7-9am)",124,0.41129032258065,0.58870967741935,0.4,,,"AM Adjacent Street (7-9am)",134,0.32835820895522,0.67164179104478,0.43225806451613,,,"AM Adjacent Street (7-9am)",80,0.35,0.65,0.25806451612903,,,"AM Adjacent Street (7-9am)",59,0.45762711864407,0.54237288135593,0.19032258064516,,,"AM Adjacent Street (7-9am)",31,0.51612903225806,0.48387096774194,0.22142857142857,,,"AM Adjacent Street (7-9am)",17,0.47058823529412,0.52941176470588,0.12142857142857,,,"AM Adjacent Street (7-9am)",15,0.53333333333333,0.46666666666667,0.10714285714286,,,"AM Adjacent Street (7-9am)",13,0.53846153846154,0.46153846153846,0.13541666666667,,,"AM Adjacent Street (7-9am)",10,0.6,0.4,0.10416666666667,,,"AM Adjacent Street (7-9am)",17,0.58823529411765,0.41176470588235,0.17708333333333,,,"AM Adjacent Street (7-9am)",19,0.47368421052632,0.52631578947368,0.19791666666667,,,"AM Adjacent Street (7-9am)",47,0.46808510638298,0.53191489361702,0.34558823529412,,,"AM Adjacent Street (7-9am)",35,0.51428571428571,0.48571428571429,0.25735294117647,,,"AM Adjacent Street (7-9am)",32,0.5,0.5,0.23529411764706,
,"PM Generator",44,0.72727272727273,0.27272727272727,0.32835820895522,,,"PM Generator",54,0.64814814814815,0.35185185185185,0.40298507462687,,,"PM Generator",59,0.52542372881356,0.47457627118644,0.44029850746269,,,"PM Generator",41,0.51219512195122,0.48780487804878,0.30597014925373,,,"PM Generator",42,0.57142857142857,0.42857142857143,0.33333333333333,,,"PM Generator",48,0.52083333333333,0.47916666666667,0.38095238095238,,,"PM Generator",60,0.6,0.4,0.47619047619048,,,"PM Generator",50,0.58,0.42,0.3968253968254,,,"PM Generator",212,0.44339622641509,0.55660377358491,0.68387096774194,,,"PM Generator",150,0.4,0.6,0.48387096774194,,,"PM Generator",126,0.51587301587302,0.48412698412698,0.40645161290323,,,"PM Generator",89,0.39325842696629,0.60674157303371,0.28709677419355,,,"PM Generator",36,0.47222222222222,0.52777777777778,0.25714285714286,,,"PM Generator",46,0.5,0.5,0.32857142857143,,,"PM Generator",47,0.48936170212766,0.51063829787234,0.33571428571429,,,"PM Generator",29,0.51724137931034,0.48275862068966,0.30208333333333,,,"PM Generator",35,0.57142857142857,0.42857142857143,0.36458333333333,,,"PM Generator",18,0.38888888888889,0.61111111111111,0.1875,,,"PM Generator",32,0.46875,0.53125,0.33333333333333,,,"PM Generator",68,0.5,0.5,0.5,,,"PM Generator",76,0.5,0.5,0.55882352941176,,,"PM Generator",57,0.47368421052632,0.52631578947368,0.41911764705882,
,"PM Adjacent Street (4-6pm)",41,0.46341463414634,0.53658536585366,0.30597014925373,,,"PM Adjacent Street (4-6pm)",40,0.6,0.4,0.29850746268657,,,"PM Adjacent Street (4-6pm)",52,0.69230769230769,0.30769230769231,0.38805970149254,,,"PM Adjacent Street (4-6pm)",31,0.54838709677419,0.45161290322581,0.23134328358209,,,"PM Adjacent Street (4-6pm)",35,0.54285714285714,0.45714285714286,0.27777777777778,,,"PM Adjacent Street (4-6pm)",41,0.58536585365854,0.41463414634146,0.32539682539683,,,"PM Adjacent Street (4-6pm)",60,0.6,0.4,0.47619047619048,,,"PM Adjacent Street (4-6pm)",50,0.58,0.42,0.3968253968254,,,"PM Adjacent Street (4-6pm)",212,0.44339622641509,0.55660377358491,0.68387096774194,,,"PM Adjacent Street (4-6pm)",145,0.39310344827586,0.60689655172414,0.46774193548387,,,"PM Adjacent Street (4-6pm)",121,0.59504132231405,0.40495867768595,0.39032258064516,,,"PM Adjacent Street (4-6pm)",65,0.50769230769231,0.49230769230769,0.20967741935484,,,"PM Adjacent Street (4-6pm)",22,0.5,0.5,0.15714285714286,,,"PM Adjacent Street (4-6pm)",44,0.54545454545455,0.45454545454545,0.31428571428571,,,"PM Adjacent Street (4-6pm)",29,0.48275862068966,0.51724137931034,0.20714285714286,,,"PM Adjacent Street (4-6pm)",24,0.625,0.375,0.25,,,"PM Adjacent Street (4-6pm)",33,0.54545454545455,0.45454545454545,0.34375,,,"PM Adjacent Street (4-6pm)",18,0.38888888888889,0.61111111111111,0.1875,,,"PM Adjacent Street (4-6pm)",12,0.66666666666667,0.33333333333333,0.125,,,"PM Adjacent Street (4-6pm)",54,0.48148148148148,0.51851851851852,0.39705882352941,,,"PM Adjacent Street (4-6pm)",76,0.5,0.5,0.55882352941176,,,"PM Adjacent Street (4-6pm)",40,0.5,0.5,0.29411764705882,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Weekday Average",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,,,Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Enter %","Exit %","Trips per Unit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Daily,0.50661129958841,0.49338870041159,4.34437245177721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"AM Generator",0.39659516346698,0.60340483653302,0.28374829720445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"AM Adjacent Street (7-9am)",0.35703310696095,0.64296689303905,0.2699778636579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"PM Generator",0.5527118812791,0.4472881187209,0.41972396084096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"PM Adjacent Street (4-6pm)",0.52908366752131,0.47091633247869,0.34815472369336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"This work is licensed under the Creative Commons Attribution-ShareAlike 4.0 International License. To view a copy of this license, visit http://creativecommons.org/licenses/by-sa/4.0/.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
